h2_co2_ratio,pressure_bar,coolant_temp,catalyst,cooling_ua,T_final_C,T_max_C,co2_conversion,c5plus_yield,runaway
2.0773464691050507,31.194052149830224,482.09794836255185,1.5830341340442762,56301.76590268721,232.57162277645324,355.46643334515227,0.33178090641328467,0.2954802543566786,1.0
3.9380139408030574,16.47203105524374,505.47741309809976,2.9922149677611682,34776.995384678055,240.26951998971924,256.2215496578873,0.5538634934086256,0.5002587390350217,0.0
3.964267685724745,21.395278474163938,490.9547862896287,0.585116248465368,43100.593877914216,221.87967302093085,228.0203216425632,0.2875898666307413,0.23662534236731808,0.0
2.9162193032734813,22.835679185740865,484.72371971635323,1.9295343136100844,28928.110400181144,237.53183560008864,300.5243638630632,0.43718229552730387,0.392121105042059,0.0
3.0927160703053804,28.560067362474882,491.9747160396569,0.6285480486756585,7260.519901088614,336.56806935042516,383.22795748987096,0.8292966924888359,0.7590195503486217,1.0
2.6811388328207855,32.699397782201885,482.96504064140066,1.4709481662799049,22413.783854296587,295.0227385712768,412.1869583749734,0.6928709975057293,0.633197731633832,1.0
2.1051701600745383,29.94006910064048,483.922653944069,2.5810196878413403,34000.59416056442,260.5792741569867,356.72549377285054,0.49235116522791045,0.447749539033908,1.0
3.0454116915166605,26.348702969867634,499.5016465213918,0.5910356141625133,12584.552035811263,287.92493195158454,353.5195202688137,0.6393161260463045,0.5802285242695248,1.0
2.11218035895963,28.245044099190288,476.0953080553873,2.1631549563415007,8279.613117319213,328.93053180078596,383.91198138456184,0.6436765632103784,0.589245790215545,1.0
2.180999445872076,34.85702044746376,479.42200560994985,2.045010241313307,70370.71431642119,231.35191871180848,328.5713450206017,0.36488119205433295,0.32737280884883363,1.0
3.028142311069752,32.16451038078362,537.9313669646945,2.770098924199723,7149.943306673953,391.1687465414259,432.16984067088356,0.9473577237954043,0.8697864600064165,1.0
2.3987204734005236,32.98935087777994,518.2760094267571,0.8444351808922019,35651.10574610936,293.46182220338164,415.94892918699486,0.6012835135175597,0.5475462289204978,1.0
3.9551362219699624,16.339503817912796,476.79257314576813,2.199756517267399,40117.32791961866,211.07060740925857,217.70909787581576,0.30595718530122434,0.26228688143292267,0.0
2.9882571217625613,31.72964196147981,518.4426517335407,1.6540190358890348,8121.960693020509,374.4733811862475,429.16182306267,0.9140120677123708,0.8387779068554031,1.0
3.439116155425709,19.13612191589537,491.51006980358085,1.691374030645602,5412.66950015312,273.475045142475,289.91580004469176,0.6784285085670648,0.6175621392180266,0.0
3.7717934437297056,30.063344946077788,484.88607898170113,1.396352746074024,14283.649817828611,304.20705871077416,385.7313614550811,0.8720565306771333,0.7987476307856767,1.0
2.5688380334705765,16.847324238934114,473.7965536197725,2.8674617906627398,66999.6728743425,207.09347210671996,215.33340847739186,0.2351357560984487,0.20066117766396183,0.0
3.454419030743117,20.061352707293175,498.0086450977788,1.2487124817415578,27448.7369506944,237.57125250672738,258.4885615491106,0.4272180766449797,0.37895852160827187,0.0
3.6712345990109068,15.949636650901164,508.50606524209627,2.424242584888234,25983.66117857299,242.5733985409929,254.70038853492997,0.5229965566411258,0.4710107917112275,0.0
2.3426807376162757,33.67429584688915,502.6723314591263,2.862378788991805,35872.76811946087,291.76711748598836,377.7145537528753,0.6507047576900554,0.5953026295432192,1.0
3.657296562174336,20.21382156130853,531.049792424702,2.1981321614317766,45758.330013130915,268.48192445295615,305.5912165399792,0.7042388285041649,0.6419095307033894,1.0
3.8940738030935487,25.341900733577937,515.6905366750581,1.3718210573024117,46766.091151865294,260.6357733883739,331.97416973813836,0.656758991397426,0.5963749971619644,1.0
2.524993499592843,32.50822091222818,534.6423472087793,0.8158387604117361,53284.66219944326,292.6054976292306,394.4860494351724,0.6185801665257814,0.5632903844665423,1.0
3.326194534352023,19.395606756856345,473.168803455018,1.7930996556058982,47941.676867974165,208.86337210105313,218.42739687915588,0.26148146950892964,0.22113989654113325,0.0
3.8129334129135026,17.379862537673393,484.6276224104034,2.8276721046249045,25302.62527815993,226.46922365019924,241.5995512197752,0.4412245125263438,0.3938938973486266,0.0
3.355584182004889,29.294085601677597,480.55724342076957,1.60607702659381,73682.14743289456,221.15907725240118,333.22535073905055,0.37047748100683714,0.3274724723952304,1.0
3.705601248794255,22.328871038785902,537.6424803222243,2.3003204894652156,29108.41032746056,286.2883605006841,335.4230465774825,0.8103255614994951,0.7413172815584369,1.0
3.804834916426114,29.864888259024156,530.1630674788128,1.388522792619221,6308.675255091814,356.9496708804604,391.41693926946266,0.9740062593112259,0.894068857790158,1.0
3.531141344116417,17.27867403756788,510.1652025617618,2.8116385733335303,33301.460038729674,247.15643708300934,269.3602820415516,0.5669197650881274,0.5133482422966267,0.0
3.86979760188024,23.03727822294105,502.98676054472685,1.7965044053061545,76755.4867950123,238.6804624356139,279.57472517283793,0.5198946662804367,0.4676801835370805,0.0
2.628564667509884,29.42432939448674,531.6792405010908,2.7954572164146314,15179.186180544231,340.3446686824078,398.4497876544466,0.8020567287775738,0.7354943206144815,1.0
3.757213068100138,26.944310257332873,471.5786197807979,2.5612702276679413,24826.631237475303,247.3536101986166,348.49796880604936,0.6284957716060928,0.5713937860289707,1.0
2.643460129074401,18.095471146814173,487.0303109135304,0.5147325979238566,35552.43254822,215.51005483737623,217.9123558141073,0.18252599102767092,0.13628726837417565,0.0
2.0396984517620957,18.08536946752496,513.788524436413,1.0156324294785892,23383.934183399928,247.24951767703897,261.54441502664895,0.3264068960517693,0.28740456356382,0.0
3.307817086717322,34.14337845649504,487.8828610333268,2.621281314921508,58965.23257467137,249.35689699999512,340.30182729398007,0.6227010635123174,0.5671092702815269,1.0
3.902896705362111,22.98958333829353,488.7537258014038,0.7122856613074858,12037.646290123641,245.38557858348815,269.9586843332447,0.46945524110548015,0.4160149408302365,0.0
2.1222007506494833,23.28468338824281,523.4649116459734,0.9306530949398533,41163.71569141667,264.94374693038617,312.0502129801388,0.42810860277581525,0.3846467153669653,1.0
2.159670200788147,24.468115556629023,496.7597959613411,1.9531974984168639,9222.583763189898,307.6768820549232,344.8378593094942,0.614024216698074,0.5610708568594059,1.0
2.5829602669411704,33.755683683451345,529.1810618673935,1.4935701419103318,9043.699277832384,383.71060722375216,439.5069188686715,0.8209932185439188,0.7530935130571195,1.0
2.0203515026641377,27.559961238274397,504.21649095031177,0.7950873834151396,64036.38943642292,243.8587747867449,288.8256041452686,0.3216224891167168,0.28348952202677924,0.0
2.3733608082970785,27.969231606653903,480.8807017561904,0.8897330632256308,20998.71859466249,256.2361839637207,361.37239057325644,0.43337723173493253,0.38883201002449486,1.0
2.002844847647058,20.563837705826757,506.00542762579613,2.9306656383879246,39711.75679653154,250.50504928449152,296.97355690000256,0.4176433329157857,0.377561477677435,0.0
2.164113151001719,30.00713319753602,526.1744934221736,2.2585548367669768,48761.016083727794,287.19619560203455,355.0730478368765,0.5826636159133566,0.5319923637432424,1.0
2.698252793982858,30.59481967381316,515.560516912373,0.9450880989065819,38378.420116032226,280.4621497368156,405.2528190371854,0.6057535955372731,0.5508133738967739,1.0
2.2744234915030273,28.4972725049112,478.8421643777951,0.8577426617307182,13665.262244000263,291.26307647471117,375.28382853703613,0.562251333815091,0.5111025858616244,1.0
2.631552887665769,16.16582767356795,499.2589493549153,2.292386767630674,73951.68342531992,229.79668907126864,239.0179319168427,0.3474420119286923,0.307335498503076,0.0
2.9265061941093764,25.894933858507173,517.7268003642154,0.6768815808824951,21523.89700467375,280.805387738297,358.6360937623482,0.5992421643347967,0.5429920676553163,1.0
2.3074387216914154,25.406423638482774,513.7013612568434,2.215155108320569,68780.41559531094,257.13245714334425,324.1629115768875,0.49027311305446647,0.4446566139643429,1.0
3.6359100443259065,29.62460509727016,514.7051091094523,1.1293371688705907,43941.22932366602,270.70705702379803,374.60038775815394,0.6895691081037516,0.6276304057519837,1.0
2.0493996964374244,15.351097275846055,493.9353642057491,2.1589867726783583,21952.54318108715,229.7624603676145,238.42808452030374,0.28553424420478185,0.25029658732219356,0.0
2.350095147165214,22.697627393916857,480.47924345109305,2.1922307966005636,52856.66397375453,221.03553995639504,255.7144520414837,0.29818295398622763,0.2623557335086367,0.0
3.246186542831829,25.532622764653624,490.49639136822407,1.2047950078406295,74621.59107606707,226.6490485014715,254.11718206547403,0.35980842076028285,0.3159043323479746,0.0
2.3891709334992384,17.25736776736524,521.2135789031585,1.8601607997533578,42061.235380363105,253.96519615643354,276.35010484562224,0.4429798908096074,0.39864143404710983,0.0
3.211490487009554,27.86637074615547,486.6531752805649,2.00543010487603,58209.13100552509,233.15667533112554,343.89949983937663,0.4592303495933499,0.41275825300430713,1.0
3.2262680127394754,32.60236380794132,479.7990637776793,2.342917815807561,36105.50978246558,260.1787908519899,373.05637409775,0.6608155148116236,0.6026727269319664,1.0
2.8899164539516082,15.841028928276808,530.2940395467626,2.2430866570350227,36586.280232642224,260.38919865490686,278.41831910171663,0.5485889856053546,0.4969605579669881,0.0
3.354162841938061,26.58571941328037,530.7210086717056,2.5681723386801782,79870.64287087461,273.71455357447144,319.8764685826369,0.7356567999791536,0.6722864242354667,1.0
2.997751797488163,28.18653837129162,494.5748804372343,2.761603447972062,65696.65031474561,243.1177525586179,323.5058630241988,0.5349418580299294,0.4853120722474451,1.0
2.620264741914523,24.68241912134941,498.6937886855357,2.6391158595564,74228.01881773495,239.847211867111,313.34713423937364,0.4551835012880529,0.4109802753839638,1.0
2.4655456726782776,33.40252491825157,478.7190560286219,0.6365597053231709,25774.36483107241,234.85132259729886,387.9369861843089,0.3818483839660709,0.3411675913281584,1.0
2.9110430519310113,28.554085422807766,522.9697475699195,1.880902017746152,67290.03993910446,271.5684717682228,341.30813823421875,0.6458119538431493,0.5887932965758554,1.0
3.9825024386858225,32.791051564879815,514.3934793398769,1.1130049877749113,50842.91319292786,271.71330100075454,363.63951403461533,0.7381097235737487,0.6727931795920868,1.0
3.121837813878633,16.91767582330562,506.4010052219135,0.7856659068728132,57171.32065193691,233.60294464670477,239.588093891345,0.3198884747780496,0.27350062808378894,0.0
2.5195163247039094,17.786486038789523,481.242740206617,0.5325846863418346,62589.369381209384,209.57103885231982,211.45608518032975,0.15681186059732882,0.11064021708646336,0.0
3.3984367578062216,16.10812030424068,524.7830631276003,2.2791570902160148,8771.773633854937,263.48799061295404,273.5014625464013,0.6283427072487419,0.5708418855721293,0.0
